EMRE Device Manager: Cyclic Voltammetry

System Parameters
Date/Time,2022-08-31 17:13:59.695217


Source Parameters
Vertex 1,0.000000
Vertex 2,6.000000
# of Cycles,3
Raw Data
Voltage,Current,Seconds
3.590551,0.000100,13.036336
3.637795,0.000100,13.205188
3.685039,0.000100,13.375183
3.732283,0.000100,13.553450
3.779528,0.000100,13.723326
3.826772,0.000100,13.892343
3.874016,0.000100,14.062162
3.921260,0.000100,14.242935
3.968504,0.000100,14.413714
4.015748,0.000100,14.594121
4.062992,0.000100,14.780688
4.110236,0.000100,14.949609
4.157480,0.000100,15.115300
4.204724,0.000100,15.285825
4.251969,0.000100,15.453317
4.299213,0.000100,15.629115
4.346457,0.000100,15.793591
4.393701,0.000100,15.959217
4.440945,0.000100,16.123484
4.488189,0.000100,16.287221
4.535433,0.000100,16.452009
4.582677,0.000100,16.615980
4.629921,0.000100,16.779790
4.677165,0.000100,16.943532
4.724409,0.000100,17.122303
4.771654,0.000100,17.286438
4.818898,0.000100,17.460916
4.866142,0.000100,17.626005
4.913386,0.000100,17.798717
4.960630,0.000100,17.964352
5.007874,0.000100,18.127998
5.055118,0.000100,18.294715
5.102362,0.000100,18.469414
5.149606,0.000100,18.640896
5.196850,0.000100,18.806202
5.244094,0.000100,18.972496
5.291339,0.000100,19.138727
5.338583,0.000100,19.303651
5.385827,0.000100,19.469104
5.433071,0.000100,19.669308
5.480315,0.000100,19.835632
5.527559,0.000100,20.008511
5.574803,0.000100,20.175513
5.622047,0.000100,20.353073
5.669291,0.000100,20.529375
5.716535,0.000100,20.695527
5.763780,0.000100,20.862363
5.811024,0.000100,21.042583
5.858268,0.000100,21.210135
5.905512,0.000100,21.386993
5.952756,0.000100,21.565248
6.000000,0.000100,21.732535
6.000000,0.000100,21.906685
5.952756,0.000100,22.080708
5.905512,0.000100,22.257494
5.858268,0.000100,22.424611
5.811024,0.000100,22.600967
5.763780,0.000100,22.766603
5.716535,0.000100,22.940993
5.669291,0.000100,23.116519
5.622047,0.000100,23.282837
5.574803,0.000100,23.457227
5.527559,0.000100,23.623575
5.480315,0.000100,23.790745
5.433071,0.000100,23.966918
5.385827,0.000100,24.133611
5.338583,0.000100,24.301223
5.291339,0.000100,24.468047
5.244094,0.000100,24.634179
5.196850,0.000100,24.802228
5.149606,0.000100,24.975888
5.102362,0.000100,25.142471
5.055118,0.000100,25.310894
5.007874,0.000100,25.485381
4.960630,0.000100,25.652926
4.913386,0.000100,25.817847
4.866142,0.000100,25.991297
4.818898,0.000100,26.157383
4.771654,0.000100,26.335700
4.724409,0.000100,26.516245
4.677165,0.000100,26.687533
4.629921,0.000100,26.861468
4.582677,0.000100,27.028874
4.535433,0.000100,27.195389
4.488189,0.000100,27.363815
4.440945,0.000100,27.531613
4.393701,0.000100,27.699516
4.346457,0.000100,27.866586
4.299213,0.000100,28.033902
4.251969,0.000100,28.210657
4.204724,0.000100,28.383640
4.157480,0.000100,28.550574
4.110236,0.000100,28.718471
4.062992,0.000100,28.886682
4.015748,0.000100,29.053813
3.968504,0.000100,29.227537
3.921260,0.000100,29.394833
3.874016,0.000100,29.562444
3.826772,0.000100,29.730342
3.779528,0.000100,29.936560
3.732283,0.000100,30.112917
3.685039,0.000100,30.285400
3.637795,0.000100,30.453316
3.590551,0.000100,30.620562
3.543307,0.000100,30.787952
3.496063,0.000100,30.956028
3.448819,0.000100,31.122806
3.401575,0.000100,31.290365
3.354331,0.000100,31.457611
3.307087,0.000100,31.625433
3.259843,0.000100,31.793650
3.212598,0.000100,31.969674
3.165354,0.000100,32.137376
3.118110,0.000100,32.306547
3.070866,0.000100,32.489839
3.023622,0.000100,32.657418
2.976378,0.000100,32.836324
2.929134,0.000100,33.004696
2.881890,0.000100,33.171514
2.834646,0.000100,33.338870
2.787402,0.000100,33.515368
2.740157,0.000100,33.682735
2.692913,0.000100,33.859096
2.645669,0.000100,34.033860
2.598425,0.000097,34.202573
2.551181,0.000084,34.370620
2.503937,0.000071,34.538901
2.456693,0.000058,34.706597
2.409449,0.000046,34.874733
2.362205,0.000035,35.048364
2.314961,0.000024,35.216121
2.267717,0.000014,35.384159
2.220472,0.000004,35.583418
2.173228,-0.000006,35.749512
2.125984,-0.000015,35.918667
2.078740,-0.000023,36.086641
2.031496,-0.000032,36.259550
1.984252,-0.000040,36.427191
1.937008,-0.000047,36.593839
1.889764,-0.000055,36.760412
1.842520,-0.000062,36.928690
1.795276,-0.000069,37.094792
1.748031,-0.000076,37.270031
1.700787,-0.000082,37.446065
1.653543,-0.000089,37.611767
1.606299,-0.000097,37.777018
1.559055,-0.000100,37.950642
1.511811,-0.000100,38.127262
1.464567,-0.000100,38.294094
1.417323,-0.000100,38.462748
1.370079,-0.000100,38.636837
1.322835,-0.000100,38.804061
1.275591,-0.000100,38.990637
1.228346,-0.000100,39.165131
1.181102,-0.000100,39.333553
1.133858,-0.000100,39.502406
1.086614,-0.000100,39.678432
1.039370,-0.000100,39.854302
0.992126,-0.000100,40.022318
0.944882,-0.000100,40.206432
0.897638,-0.000100,40.378745
0.850394,-0.000100,40.547118
0.803150,-0.000100,40.721710
0.755906,-0.000100,40.891099
0.708661,-0.000100,41.068524
0.661417,-0.000100,41.267329
0.614173,-0.000100,41.434539
0.566929,-0.000100,41.602422
0.519685,-0.000100,41.769603
0.472441,-0.000100,41.945907
0.425197,-0.000100,42.127148
0.377953,-0.000100,42.296010
0.330709,-0.000100,42.462664
0.283465,-0.000100,42.640243
0.236220,-0.000100,42.814970
0.188976,-0.000100,42.988345
0.141732,-0.000100,43.165050
0.094488,-0.000100,43.333062
0.047244,-0.000100,43.498567
0.000000,-0.000100,43.674271
0.000000,-0.000100,43.861231
0.047244,-0.000100,44.035264
0.094488,-0.000100,44.213387
0.141732,-0.000100,44.387301
0.188976,-0.000100,44.555026
0.236220,-0.000100,44.736262
0.283465,-0.000100,44.913384
0.330709,-0.000100,45.081320
0.377953,-0.000100,45.249503
0.425197,-0.000100,45.417022
0.472441,-0.000100,45.593571
0.519685,-0.000100,45.767857
0.566929,-0.000100,45.942932
0.614173,-0.000100,46.120377
0.661417,-0.000100,46.287450
0.708661,-0.000100,46.455185
0.755906,-0.000100,46.623170
0.803150,-0.000100,46.791066
0.850394,-0.000100,46.998105
0.897638,-0.000100,47.168664
0.944882,-0.000100,47.335953
0.992126,-0.000091,47.506146
1.039370,-0.000081,47.676495
1.086614,-0.000072,47.844048
1.133858,-0.000063,48.021381
1.181102,-0.000055,48.189850
1.228346,-0.000047,48.366034
1.275591,-0.000039,48.549665
1.322835,-0.000031,48.734068
1.370079,-0.000024,48.908865
1.417323,-0.000016,49.081866
1.464567,-0.000009,49.252576
1.511811,-0.000002,49.421817
1.559055,0.000006,49.591747
1.606299,0.000013,49.764028
1.653543,0.000020,49.933471
1.700787,0.000028,50.100679
1.748031,0.000035,50.271438
1.795276,0.000043,50.444405
1.842520,0.000050,50.616639
1.889764,0.000057,50.783372
1.937008,0.000065,50.952376
1.984252,0.000071,51.134204
2.031496,0.000077,51.322121
2.078740,0.000084,51.491672
2.125984,0.000089,51.666428
2.173228,0.000093,51.841595
2.220472,0.000097,52.017419
2.267717,0.000100,52.195600
2.314961,0.000100,52.373143
2.362205,0.000100,52.543970
2.409449,0.000100,52.743073
2.456693,0.000100,52.911442
2.503937,0.000100,53.079625
2.551181,0.000100,53.247670
2.598425,0.000100,53.432984
2.645669,0.000100,53.605421
2.692913,0.000100,53.795504
2.740157,0.000100,53.970296
2.787402,0.000100,54.147462
2.834646,0.000100,54.326074
2.881890,0.000100,54.505032
2.929134,0.000100,54.673415
2.976378,0.000100,54.841684
3.023622,0.000100,55.018630
3.070866,0.000100,55.187162
3.118110,0.000100,55.357514
3.165354,0.000100,55.525609
3.212598,0.000100,55.700758
3.259843,0.000100,55.867040
3.307087,0.000100,56.034413
3.354331,0.000100,56.203422
3.401575,0.000100,56.378989
3.448819,0.000100,56.588980
3.496063,0.000100,56.773006
3.543307,0.000100,56.952987
3.590551,0.000100,57.121738
3.637795,0.000100,57.307158
3.685039,0.000100,57.480820
3.732283,0.000100,57.648560
3.779528,0.000100,57.824745
3.826772,0.000100,57.992908
3.874016,0.000100,58.166854
3.921260,0.000100,58.335533
3.968504,0.000100,58.535705
4.015748,0.000100,58.711298
4.062992,0.000100,58.880637
4.110236,0.000100,59.046940
4.157480,0.000100,59.224407
4.204724,0.000100,59.393885
4.251969,0.000100,59.558744
4.299213,0.000100,59.734338
4.346457,0.000100,59.903124
4.393701,0.000100,60.077978
4.440945,0.000100,60.246504
4.488189,0.000100,60.444614
4.535433,0.000100,60.620848
4.582677,0.000100,60.798038
4.629921,0.000100,60.977942
4.677165,0.000100,61.155031
4.724409,0.000100,61.323226
4.771654,0.000100,61.499699
4.818898,0.000100,61.667993
4.866142,0.000100,61.837790
4.913386,0.000100,62.005840
4.960630,0.000100,62.174551
5.007874,0.000100,62.342493
5.055118,0.000100,62.512731
5.102362,0.000100,62.680166
5.149606,0.000100,62.873278
5.196850,0.000100,63.055423
5.244094,0.000100,63.236298
5.291339,0.000100,63.408083
5.338583,0.000100,63.588008
5.385827,0.000100,63.757048
5.433071,0.000100,63.934344
5.480315,0.000100,64.103131
5.527559,0.000100,64.308861
5.574803,0.000100,64.475172
5.622047,0.000100,64.656117
5.669291,0.000100,64.838720
5.716535,0.000100,65.014077
5.763780,0.000100,65.206426
5.811024,0.000100,65.380524
5.858268,0.000100,65.548390
5.905512,0.000100,65.725278
5.952756,0.000100,65.900718
6.000000,0.000100,66.068957
6.000000,0.000100,66.237274
5.952756,0.000100,66.405217
5.905512,0.000100,66.582943
5.858268,0.000100,66.770068
5.811024,0.000100,66.948236
5.763780,0.000100,67.115783
5.716535,0.000100,67.291135
5.669291,0.000100,67.465970
5.622047,0.000100,67.634525
5.574803,0.000100,67.802308
5.527559,0.000100,67.970894
5.480315,0.000100,68.158493
5.433071,0.000100,68.337121
5.385827,0.000100,68.510208
5.338583,0.000100,68.686336
5.291339,0.000100,68.866909
5.244094,0.000100,69.036574
5.196850,0.000100,69.204016
5.149606,0.000100,69.372618
5.102362,0.000100,69.539519
5.055118,0.000100,69.708222
5.007874,0.000100,69.883363
4.960630,0.000100,70.082983
4.913386,0.000100,70.251242
4.866142,0.000100,70.419071
4.818898,0.000100,70.588063
4.771654,0.000100,70.764058
4.724409,0.000100,70.934910
4.677165,0.000100,71.102281
4.629921,0.000100,71.270944
4.582677,0.000100,71.445285
4.535433,0.000100,71.612589
4.488189,0.000100,71.781498
4.440945,0.000100,71.951473
4.393701,0.000100,72.127403
4.346457,0.000100,72.296170
4.299213,0.000100,72.481477
4.251969,0.000100,72.653648
4.204724,0.000100,72.822415
4.157480,0.000100,72.999247
4.110236,0.000100,73.176848
4.062992,0.000100,73.345823
4.015748,0.000100,73.514006
3.968504,0.000100,73.680798
3.921260,0.000100,73.850054
3.874016,0.000100,74.019211
3.826772,0.000100,74.197010
3.779528,0.000100,74.364266
3.732283,0.000100,74.533151
3.685039,0.000100,74.712875
3.637795,0.000100,74.882893
3.590551,0.000100,75.058498
3.543307,0.000100,75.226706
3.496063,0.000100,75.395923
3.448819,0.000100,75.565705
3.401575,0.000100,75.766432
3.354331,0.000100,75.933825
3.307087,0.000100,76.101983
3.259843,0.000100,76.270223
3.212598,0.000100,76.437909
3.165354,0.000100,76.607613
3.118110,0.000100,76.775814
3.070866,0.000100,76.944839
3.023622,0.000100,77.112264
2.976378,0.000100,77.281436
2.929134,0.000100,77.449412
2.881890,0.000100,77.618924
2.834646,0.000100,77.787422
2.787402,0.000100,77.956990
2.740157,0.000100,78.125106
2.692913,0.000091,78.301577
2.645669,0.000076,78.468411
2.598425,0.000061,78.646003
2.551181,0.000047,78.814118
2.503937,0.000034,78.982240
2.456693,0.000021,79.152466
2.409449,0.000008,79.319717
2.362205,-0.000003,79.491118
2.314961,-0.000014,79.661068
2.267717,-0.000025,79.827933
2.220472,-0.000035,79.995580
2.173228,-0.000046,80.164312
2.125984,-0.000055,80.333394
2.078740,-0.000064,80.501971
2.031496,-0.000073,80.684327
1.984252,-0.000081,80.853018
1.937008,-0.000090,81.020778
1.889764,-0.000098,81.189188
1.842520,-0.000100,81.392342
1.795276,-0.000100,81.568299
1.748031,-0.000100,81.742337
1.700787,-0.000100,81.917937
1.653543,-0.000100,82.093669
1.606299,-0.000100,82.265152
1.559055,-0.000100,82.432535
1.511811,-0.000100,82.601273
1.464567,-0.000100,82.770672
1.417323,-0.000100,82.939372
1.370079,-0.000100,83.107630
1.322835,-0.000100,83.276343
1.275591,-0.000100,83.443512
1.228346,-0.000100,83.610628
1.181102,-0.000100,83.779373
1.133858,-0.000100,83.955031
1.086614,-0.000100,84.131512
1.039370,-0.000100,84.299278
0.992126,-0.000100,84.467210
0.944882,-0.000100,84.635833
0.897638,-0.000100,84.804635
0.850394,-0.000100,84.989282
0.803150,-0.000100,85.158340
0.755906,-0.000100,85.340314
0.708661,-0.000100,85.506052
0.661417,-0.000100,85.674713
0.614173,-0.000100,85.852180
0.566929,-0.000100,86.019967
0.519685,-0.000100,86.195850
0.472441,-0.000100,86.373175
0.425197,-0.000100,86.555186
0.377953,-0.000100,86.724107
0.330709,-0.000100,86.901558
0.283465,-0.000100,87.102598
0.236220,-0.000100,87.272838
0.188976,-0.000100,87.441434
0.141732,-0.000100,87.618547
0.094488,-0.000100,87.787352
0.047244,-0.000100,87.978286
0.000000,-0.000100,88.157545
0.000000,-0.000100,88.333811
0.047244,-0.000100,88.509803
0.094488,-0.000100,88.678979
0.141732,-0.000100,88.853893
0.188976,-0.000100,89.023229
0.236220,-0.000100,89.191799
0.283465,-0.000100,89.362534
0.330709,-0.000100,89.532671
0.377953,-0.000100,89.709774
0.425197,-0.000100,89.878688
0.472441,-0.000100,90.047901
0.519685,-0.000100,90.217201
0.566929,-0.000100,90.388171
0.614173,-0.000100,90.556536
0.661417,-0.000100,90.723333
0.708661,-0.000100,90.898438
0.755906,-0.000100,91.068246
0.803150,-0.000100,91.248629
0.850394,-0.000100,91.423876
0.897638,-0.000100,91.591928
0.944882,-0.000100,91.769150
0.992126,-0.000100,91.939415
1.039370,-0.000100,92.109178
1.086614,-0.000100,92.277036
1.133858,-0.000100,92.443615
1.181102,-0.000100,92.613189
1.228346,-0.000100,92.812596
1.275591,-0.000100,92.980496
1.322835,-0.000097,93.148864
1.370079,-0.000084,93.317483
1.417323,-0.000072,93.501544
1.464567,-0.000060,93.671292
1.511811,-0.000049,93.838865
1.559055,-0.000038,94.007299
1.606299,-0.000028,94.176593
1.653543,-0.000018,94.343846
1.700787,-0.000008,94.512306
1.748031,0.000001,94.682975
1.795276,0.000010,94.851611
1.842520,0.000018,95.019238
1.889764,0.000026,95.198797
1.937008,0.000033,95.375233
1.984252,0.000039,95.543144
2.031496,0.000046,95.714126
2.078740,0.000052,95.883523
2.125984,0.000058,96.051641
2.173228,0.000064,96.237203
2.220472,0.000070,96.408602
2.267717,0.000076,96.576387
2.314961,0.000081,96.759663
2.362205,0.000088,96.935536
2.409449,0.000094,97.112678
2.456693,0.000100,97.282067
2.503937,0.000100,97.453961
2.551181,0.000100,97.634596
2.598425,0.000100,97.813361
2.645669,0.000100,97.985096
2.692913,0.000100,98.168878
2.740157,0.000100,98.336949
2.787402,0.000100,98.537225
2.834646,0.000100,98.715109
2.881890,0.000100,98.884250
2.929134,0.000100,99.052909
2.976378,0.000100,99.235779
3.023622,0.000100,99.404686
3.070866,0.000100,99.572753
3.118110,0.000100,99.741853
3.165354,0.000100,99.911998
3.212598,0.000100,100.081102
3.259843,0.000100,100.247983
3.307087,0.000100,100.430166
3.354331,0.000100,100.597976
3.401575,0.000100,100.766677
3.448819,0.000100,100.935951
3.496063,0.000100,101.111995
3.543307,0.000100,101.296100
3.590551,0.000100,101.475762
3.637795,0.000100,101.645090
3.685039,0.000100,101.817583
3.732283,0.000100,101.987108
3.779528,0.000100,102.154897
3.826772,0.000100,102.323230
3.874016,0.000100,102.493447
3.921260,0.000100,102.662581
3.968504,0.000100,102.838916
4.015748,0.000100,103.007769
4.062992,0.000100,103.183373
4.110236,0.000100,103.364628
4.157480,0.000100,103.534547
4.204724,0.000100,103.721559
4.251969,0.000100,103.888775
4.299213,0.000100,104.059489
4.346457,0.000100,104.261215
4.393701,0.000100,104.433309
4.440945,0.000100,104.609446
4.488189,0.000100,104.783184
4.535433,0.000100,104.972888
4.582677,0.000100,105.146379
4.629921,0.000100,105.314684
4.677165,0.000100,105.493592
4.724409,0.000100,105.672707
4.771654,0.000100,105.840993
4.818898,0.000100,106.019909
4.866142,0.000100,106.189296
4.913386,0.000100,106.368213
4.960630,0.000100,106.552646
5.007874,0.000100,106.721438
5.055118,0.000100,106.890444
5.102362,0.000100,107.061375
5.149606,0.000100,107.231345
5.196850,0.000100,107.407251
5.244094,0.000100,107.576233
5.291339,0.000100,107.752798
5.338583,0.000100,107.926769
5.385827,0.000100,108.108341
5.433071,0.000100,108.285433
5.480315,0.000100,108.472546
5.527559,0.000100,108.642027
5.574803,0.000100,108.812175
5.622047,0.000100,108.980991
5.669291,0.000100,109.149228
5.716535,0.000100,109.334079
5.763780,0.000100,109.503391
5.811024,0.000100,109.682792
5.858268,0.000100,109.857365
5.905512,0.000100,110.063298
5.952756,0.000100,110.236349
6.000000,0.000100,110.409181
6.000000,0.000100,110.577237
5.952756,0.000100,110.746929
5.905512,0.000100,110.916388
5.858268,0.000100,111.085206
5.811024,0.000100,111.271109
5.763780,0.000100,111.439753
5.716535,0.000100,111.609102
5.669291,0.000100,111.778598
5.622047,0.000100,111.949191
5.574803,0.000100,112.118571
5.527559,0.000100,112.295262
5.480315,0.000100,112.474923
5.433071,0.000100,112.643922
5.385827,0.000100,112.821401
5.338583,0.000100,112.993279
5.291339,0.000100,113.169745
5.244094,0.000100,113.345793
5.196850,0.000100,113.515279
5.149606,0.000100,113.683149
5.102362,0.000100,113.852153
5.055118,0.000100,114.022404
5.007874,0.000100,114.198746
4.960630,0.000100,114.368117
4.913386,0.000100,114.538615
4.866142,0.000100,114.708237
4.818898,0.000100,114.876401
4.771654,0.000100,115.044644
4.724409,0.000100,115.220374
4.677165,0.000100,115.391290
4.629921,0.000100,115.563167
4.582677,0.000100,115.769778
4.535433,0.000100,115.936487
4.488189,0.000100,116.116179
4.440945,0.000100,116.286572
4.393701,0.000100,116.472753
4.346457,0.000100,116.649177
4.299213,0.000100,116.818183
4.251969,0.000100,116.986501
4.204724,0.000100,117.157056
4.157480,0.000100,117.332365
4.110236,0.000100,117.517318
4.062992,0.000100,117.687855
4.015748,0.000100,117.857445
3.968504,0.000100,118.027605
3.921260,0.000100,118.197593
3.874016,0.000100,118.365656
3.826772,0.000100,118.542039
3.779528,0.000100,118.712041
3.732283,0.000100,118.881392
3.685039,0.000100,119.076290
3.637795,0.000100,119.245204
3.590551,0.000100,119.413584
3.543307,0.000100,119.593287
3.496063,0.000100,119.761776
3.448819,0.000100,119.938426
3.401575,0.000100,120.116939
3.354331,0.000100,120.285036
3.307087,0.000100,120.455463
3.259843,0.000100,120.632118
3.212598,0.000100,120.808047
3.165354,0.000100,120.977533
3.118110,0.000100,121.147516
3.070866,0.000100,121.324261
3.023622,0.000100,121.524544
2.976378,0.000100,121.695815
2.929134,0.000100,121.864978
2.881890,0.000100,122.051254
2.834646,0.000100,122.220380
2.787402,0.000099,122.393902
2.740157,0.000081,122.563376
2.692913,0.000065,122.732047
2.645669,0.000049,122.900309
2.598425,0.000034,123.069954
2.551181,0.000020,123.247961
2.503937,0.000006,123.423866
2.456693,-0.000008,123.592019
2.409449,-0.000020,123.767302
2.362205,-0.000033,123.935854
2.314961,-0.000044,124.103471
2.267717,-0.000055,124.279695
2.220472,-0.000066,124.448177
2.173228,-0.000076,124.617999
2.125984,-0.000086,124.787233
2.078740,-0.000096,124.964905
2.031496,-0.000100,125.142463
1.984252,-0.000100,125.312252
1.937008,-0.000100,125.482289
1.889764,-0.000100,125.651146
1.842520,-0.000100,125.824992
1.795276,-0.000100,126.002910
1.748031,-0.000100,126.179553
1.700787,-0.000100,126.348479
1.653543,-0.000100,126.516872
1.606299,-0.000100,126.703027
1.559055,-0.000100,126.871157
1.511811,-0.000100,127.041406
1.464567,-0.000100,127.242990
1.417323,-0.000100,127.426614
1.370079,-0.000100,127.594700
1.322835,-0.000100,127.763547
1.275591,-0.000100,127.932639
1.228346,-0.000100,128.102724
1.181102,-0.000100,128.272715
1.133858,-0.000100,128.441685
1.086614,-0.000100,128.611831
1.039370,-0.000100,128.780866
0.992126,-0.000100,128.951110
0.944882,-0.000100,129.135117
0.897638,-0.000100,129.303958
0.850394,-0.000100,129.490249
0.803150,-0.000100,129.682957
0.755906,-0.000100,129.851025
0.708661,-0.000100,130.019655
0.661417,-0.000100,130.189908
0.614173,-0.000100,130.377362
0.566929,-0.000100,130.541329
0.519685,-0.000100,130.716908
0.472441,-0.000100,130.885133
0.425197,-0.000100,131.055188
0.377953,-0.000100,131.223956
0.330709,-0.000100,131.399814
0.283465,-0.000100,131.569222
0.236220,-0.000100,131.738821
0.188976,-0.000100,131.923882
0.141732,-0.000100,132.092277
0.094488,-0.000100,132.279942
0.047244,-0.000100,132.448046
0.000000,-0.000100,132.626564
